Date;Open;High;Low;Close;Volume
05.09.02;335000;339700;334300;338700;0
06.09.02;338800;341700;338100;340400;0
09.09.02;340400;344400;340100;341700;0
10.09.02;341500;341800;337100;338300;0
11.09.02;338100;338200;334900;337000;0
12.09.02;337000;340200;336900;339300;0
13.09.02;339400;340400;335900;337000;0
16.09.02;336700;338300;335300;337400;0
17.09.02;337500;337500;333600;337100;0
18.09.02;337100;341400;336900;340700;0
19.09.02;340200;343900;339500;342800;0
20.09.02;342900;344200;340500;342100;0
23.09.02;342400;344900;341500;343000;0
24.09.02;343000;348200;342100;346100;0
25.09.02;346400;346900;342300;342500;0
26.09.02;342400;343500;338700;340600;0
27.09.02;339700;342000;339000;340000;0
30.09.02;340600;345100;340100;344100;0
01.10.02;343200;343900;340500;341100;0
02.10.02;341000;342500;339700;341700;0
03.10.02;341700;344400;340900;341300;0
04.10.02;341000;342500;338900;342200;0
07.10.02;342300;343200;341100;342000;0
08.10.02;342000;342800;337700;338300;0
09.10.02;338000;340200;337700;339700;0
10.10.02;339700;340500;335700;336300;0
11.10.02;336200;337400;335500;336100;0
14.10.02;336100;338200;336100;337500;0
15.10.02;335700;338200;331900;332300;0
16.10.02;332700;334500;332200;333600;0
17.10.02;333600;334300;329000;331100;0
18.10.02;331300;332700;330000;332200;0
21.10.02;332300;333200;329800;330400;0
22.10.02;330800;332800;330100;332500;0
23.10.02;332500;332900;331100;331500;0
24.10.02;331500;331900;328000;330100;0
25.10.02;330700;333700;330600;332800;0
28.10.02;332700;334800;332400;334500;0
29.10.02;334600;337700;334600;337000;0
30.10.02;337100;337100;335300;335800;0
31.10.02;336100;337600;334900;337300;0
01.11.02;337200;340900;336800;338100;0
04.11.02;338100;338200;336000;337600;0
05.11.02;337700;339100;337200;337500;0
06.11.02;336100;337800;336100;336800;0
07.11.02;337100;340400;337100;339800;0
08.11.02;341400;342400;339500;340600;0
11.11.02;340600;341100;339000;340500;0
12.11.02;340700;343900;339900;343600;0
13.11.02;343600;344300;335900;337800;0
14.11.02;337900;338600;336200;337000;0
15.11.02;337000;340200;337000;339800;0
18.11.02;339500;339900;337000;338300;0
19.11.02;338400;339500;337500;337700;0
20.11.02;338100;338600;336400;336500;0
21.11.02;336500;337600;336100;336500;0
22.11.02;336700;340900;335400;339800;0
25.11.02;337900;340100;335800;336800;0
26.11.02;336700;337800;336000;336600;0
27.11.02;336600;337400;335600;335700;0
02.12.02;337000;337400;334400;336500;0
03.12.02;336900;339900;336000;339100;0
04.12.02;339900;341900;338700;341100;0
05.12.02;340700;343700;339900;343700;0
06.12.02;343900;346900;343200;345200;0
09.12.02;343700;345500;343700;344700;0
10.12.02;344900;345100;341900;342400;0
11.12.02;342200;343900;342100;343700;0
12.12.02;346700;351900;345400;350300;0
13.12.02;350800;354900;349200;352100;0
16.12.02;352900;355900;351400;355900;0
17.12.02;357900;360900;355400;356300;0
18.12.02;356200;361400;355900;361000;0
19.12.02;363300;368100;363300;364800;0
20.12.02;365300;367200;357300;359300;0
23.12.02;358400;364100;358400;363900;0
24.12.02;363600;367600;363400;365600;0
26.12.02;365600;368900;363100;367700;0
27.12.02;368300;370300;365600;368000;0
30.12.02;368300;369100;360800;362400;0
31.12.02;362700;366800;360000;366500;0
02.01.03;362700;366500;361100;364800;0
03.01.03;364300;371800;361900;369900;0
06.01.03;369900;375300;368800;370400;0
07.01.03;370200;370300;363300;366000;0
08.01.03;365600;374300;363600;372600;0
09.01.03;372900;375800;369800;372000;0
10.01.03;371300;374800;368800;373200;0
13.01.03;372700;373700;369900;373400;0
14.01.03;373200;373400;369800;370700;0
15.01.03;370500;371700;367000;369400;0
16.01.03;369300;377300;368900;376400;0
17.01.03;376300;377000;373600;375100;0
21.01.03;374400;376400;371700;375800;0
22.01.03;376200;378700;376100;378200;0
23.01.03;378400;386000;378300;383000;0
24.01.03;382900;388500;381100;386700;0
27.01.03;386300;392000;386100;387700;0
28.01.03;387700;388500;383800;388300;0
29.01.03;387800;389500;383800;384600;0
30.01.03;384300;388300;380900;386900;0
31.01.03;387100;389800;385300;386600;0
03.02.03;387500;390300;386300;389100;0
04.02.03;392600;397800;389500;397300;0
05.02.03;398800;407200;392300;394700;0
06.02.03;391300;395300;386700;388400;0
07.02.03;389100;392800;385800;388200;0
10.02.03;388700;390300;382000;382000;0
11.02.03;382800;383700;380100;380800;0
12.02.03;380100;382900;370900;370900;0
13.02.03;370700;377300;367300;375700;0
14.02.03;373200;375900;368200;370200;0
18.02.03;366100;366300;360300;362500;0
19.02.03;362300;368300;362300;368200;0
20.02.03;368600;373200;368000;371300;0
21.02.03;371500;373200;369200;370000;0
24.02.03;370100;376300;368600;374600;0
25.02.03;375100;378800;369200;370600;0
26.02.03;370200;374700;369500;372300;0
27.02.03;372700;375200;363900;364400;0
28.02.03;364600;369700;363500;368500;0
03.03.03;368000;368100;363400;367500;0
04.03.03;367700;373100;367700;371500;0
05.03.03;371600;377000;370500;371400;0
06.03.03;371700;375600;370800;375100;0
07.03.03;375100;376900;365200;369100;0
10.03.03;371900;373700;371400;373000;0
11.03.03;370700;373700;366900;368800;0
12.03.03;369200;369500;364100;364800;0
13.03.03;364500;364900;350200;354200;0
14.03.03;353200;357700;350600;354800;0
17.03.03;356600;363500;353000;355400;0
18.03.03;355700;358700;352500;355900;0
19.03.03;357600;359200;352500;354400;0
20.03.03;354200;356200;350000;351200;0
21.03.03;351000;352700;344000;344300;0
24.03.03;345900;348900;344500;347700;0
25.03.03;348200;352700;345500;346500;0
26.03.03;348400;349600;346500;348300;0
27.03.03;348300;351700;346500;346600;0
28.03.03;348400;350700;346600;349700;0
31.03.03;349800;354600;349800;354100;0
01.04.03;354200;356600;352000;352500;0
02.04.03;348200;353900;345700;347800;0
03.04.03;347900;347900;341400;343100;0
04.04.03;341200;343700;341200;343500;0
07.04.03;338700;341700;337500;339700;0
08.04.03;340500;342100;339700;340400;0
09.04.03;341200;345200;340200;343800;0
10.04.03;343200;345500;342600;344900;0
11.04.03;344700;346100;341600;346100;0
14.04.03;342700;344200;342400;342400;0
15.04.03;342700;344100;340700;343100;0
16.04.03;341700;344000;341700;344000;0
17.04.03;344200;346500;344200;345400;0
21.04.03;347900;351700;347700;351700;0
22.04.03;351500;354600;350200;352600;0
23.04.03;352200;353400;349300;349700;0
24.04.03;349700;353300;349200;352900;0
25.04.03;352500;352900;350600;351500;0
28.04.03;351500;353400;347300;352600;0
29.04.03;352100;352500;349100;351800;0
30.04.03;352200;358200;351800;357200;0
01.05.03;357800;361600;356300;360200;0
02.05.03;360200;361800;357000;359100;0
05.05.03;359600;361400;358800;360400;0
06.05.03;362300;363200;359400;360600;0
07.05.03;362600;363000;357400;360000;0
08.05.03;361500;367800;359000;366500;0
09.05.03;366800;367300;364800;366700;0
12.05.03;367200;370600;366300;369700;0
13.05.03;369600;369900;366900;368000;0
14.05.03;367900;372900;366500;370300;0
15.05.03;370300;374200;369000;370600;0
16.05.03;370200;375200;369400;372700;0
19.05.03;375800;382800;374600;382200;0
20.05.03;381800;388300;381800;384300;0
21.05.03;384600;391000;381800;390000;0
22.05.03;390300;390800;384500;385900;0
23.05.03;385700;389000;383300;386600;0
27.05.03;388500;392700;383400;385600;0
28.05.03;384800;385100;376400;383000;0
29.05.03;382900;387800;378000;387400;0
30.05.03;386400;387400;378300;382300;0
02.06.03;377800;384800;377800;383800;0
03.06.03;382800;384700;380800;383000;0
04.06.03;383900;383900;379300;380400;0
05.06.03;379600;387800;378700;386400;0
06.06.03;385900;385900;379800;381500;0
09.06.03;380600;383900;379000;379600;0
10.06.03;377300;380100;369300;370000;0
11.06.03;370000;373900;370000;373300;0
12.06.03;372300;373400;368800;371100;0
13.06.03;371500;374800;370100;374400;0
16.06.03;376900;377100;374300;376800;0
17.06.03;377700;382800;377700;381000;0
18.06.03;377800;378800;374600;375000;0
19.06.03;373800;380800;373800;379100;0
20.06.03;379100;380300;373100;374000;0
23.06.03;375000;375600;368300;370700;0
24.06.03;370700;372700;363600;364000;0
25.06.03;364200;367600;364200;366900;0
26.06.03;365800;366000;360800;361500;0
27.06.03;361300;364600;360600;362800;0
30.06.03;362800;365400;361800;363600;0
01.07.03;363700;371100;363400;369000;0
02.07.03;368700;370600;367600;368900;0
03.07.03;368900;369700;366600;368600;0
07.07.03;366100;369900;365100;365700;0
08.07.03;365400;366100;359900;361700;0
09.07.03;361700;363600;360800;361200;0
10.07.03;361700;363300;359400;361900;0
11.07.03;359600;363000;359600;362400;0
14.07.03;362500;365500;361400;365100;0
15.07.03;364800;366700;358300;359500;0
16.07.03;359700;361800;357900;360500;0
17.07.03;360700;362800;358100;361600;0
18.07.03;360800;365100;360200;364600;0
21.07.03;364300;369600;364100;368300;0
22.07.03;368600;370300;366900;368000;0
23.07.03;367700;376300;367600;376000;0
24.07.03;376000;381200;373300;379600;0
25.07.03;379200;381800;376900;380100;0
28.07.03;379900;385000;377400;382200;0
29.07.03;381200;382700;378200;379000;0
30.07.03;378400;379300;371800;373500;0
31.07.03;372000;374800;370300;371300;0
01.08.03;371400;372400;363300;363400;0
04.08.03;363800;368100;363600;366500;0
05.08.03;366400;367100;365500;366900;0
06.08.03;369300;369500;366300;368100;0
07.08.03;368300;370700;367400;369800;0
08.08.03;371300;374800;369300;373600;0
11.08.03;376900;379000;376000;379000;0
12.08.03;376900;376900;375400;375800;0
13.08.03;374500;381100;374500;379400;0
14.08.03;381100;383300;380300;383300;0
15.08.03;383300;383300;380500;380500;0
18.08.03;377300;377300;375300;375700;0
19.08.03;374300;378900;374300;378900;0
20.08.03;378400;384300;378400;382900;0
21.08.03;382900;383900;375400;377700;0
22.08.03;377700;381200;375200;380200;0
25.08.03;380300;381200;377500;378300;0
26.08.03;378400;383000;376200;382700;0
27.08.03;382300;391300;380300;390000;0
28.08.03;389900;390100;385900;387500;0
29.08.03;387700;394900;386500;392700;0
02.09.03;392700;396300;389400;390200;0
03.09.03;390700;392600;386800;390900;0
04.09.03;390900;391900;386600;389900;0
05.09.03;389900;396800;387800;394600;0
08.09.03;394600;394700;390600;392100;0
09.09.03;391900;400700;391900;398700;0
10.09.03;398900;400100;395500;397000;0
11.09.03;397200;398600;391600;396700;0
12.09.03;396900;398900;392100;392800;0
15.09.03;392500;393900;389400;391500;0
16.09.03;391300;393300;388400;390500;0
17.09.03;390400;393900;389300;393200;0
18.09.03;393700;396900;392100;393600;0
19.09.03;393300;400400;392100;398800;0
22.09.03;399900;405000;399900;404200;0
23.09.03;404000;404800;400200;402900;0
24.09.03;402600;404400;400700;404300;0
25.09.03;404900;410700;401400;401800;0
26.09.03;401600;403400;396000;397700;0
29.09.03;397500;402000;396100;399100;0
30.09.03;399500;405300;398700;402000;0
01.10.03;401800;403300;399500;400900;0
02.10.03;401100;403800;397900;399600;0
03.10.03;399100;402900;382900;385900;0
06.10.03;387700;390200;386400;389200;0
07.10.03;389500;394100;389200;393700;0
08.10.03;393400;394400;391200;391900;0
09.10.03;392000;393600;384500;385700;0
10.10.03;386600;390400;386200;390000;0
13.10.03;390300;391700;386000;391600;0
14.10.03;391500;393300;388700;392100;0
15.10.03;392100;392400;387900;389000;0
16.10.03;392100;392400;387100;389100;0
17.10.03;392100;392400;382400;388100;0
20.10.03;388800;391000;386300;390300;0
21.10.03;390200;398400;389300;397900;0
22.10.03;397400;403900;396800;402700;0
23.10.03;403100;404000;399200;400900;0
24.10.03;401500;408900;400200;405100;0
27.10.03;404500;404900;401900;404100;0
28.10.03;403900;404600;398900;399300;0
29.10.03;399300;404100;396200;402900;0
30.10.03;402800;407900;398400;400300;0
31.10.03;399900;405700;398100;400500;0
03.11.03;400600;401600;392400;393000;0
04.11.03;400600;400600;393100;395900;0
05.11.03;395900;400800;395000;398600;0
06.11.03;398700;400000;395600;396600;0
07.11.03;396300;399900;392400;399300;0
10.11.03;399500;403700;399000;402600;0
11.11.03;402600;405200;401900;404100;0
12.11.03;404000;412900;403700;410900;0
13.11.03;410500;414300;409300;410200;0
14.11.03;410300;415300;410100;413900;0
17.11.03;415400;415800;401900;407400;0
18.11.03;407400;414500;406300;413500;0
19.11.03;413500;416600;408600;410800;0
20.11.03;410900;413400;407900;409600;0
21.11.03;410000;414100;408600;411900;0
24.11.03;412100;412400;406100;407400;0
25.11.03;407400;409100;405400;407000;0
26.11.03;406600;417900;406500;412700;0
01.12.03;413100;418800;412900;418600;0
02.12.03;417900;421900;415400;419600;0
03.12.03;419100;419900;417400;419800;0
04.12.03;419800;420900;415900;419200;0
05.12.03;418400;422700;415900;422300;0
08.12.03;424900;425400;421200;422500;0
09.12.03;422900;425000;422400;424100;0
10.12.03;425400;427900;421700;422100;0
11.12.03;421700;422900;418600;420500;0
12.12.03;422000;425800;422000;425300;0
15.12.03;417500;426900;417500;425100;0
16.12.03;425900;425900;422900;423600;0
17.12.03;425000;427900;423600;427900;0
18.12.03;426900;429100;423900;426300;0
19.12.03;426600;427200;423500;425100;0
22.12.03;424500;427700;424200;426500;0
23.12.03;424900;427100;424800;426800;0
24.12.03;426800;428700;426500;428000;0
29.12.03;428400;431700;428000;430500;0
30.12.03;430700;433100;430400;432400;0
31.12.03;432500;433600;430100;431300;0
05.01.04;432000;440900;431800;440000;0
06.01.04;439400;446700;436700;438400;0
07.01.04;438300;440600;435700;437500;0
08.01.04;436900;441200;432900;439600;0
09.01.04;439600;443200;436300;442000;0
12.01.04;442500;444900;438800;441800;0
13.01.04;441000;442400;438200;439200;0
14.01.04;439900;440600;433200;437200;0
15.01.04;436200;436200;423200;423900;0
16.01.04;424200;426400;420900;422200;0
20.01.04;422200;428600;421000;428100;0
21.01.04;428100;428800;422700;426400;0
22.01.04;427800;428500;423500;425300;0
23.01.04;425200;428200;421700;423200;0
26.01.04;422800;424500;420700;421900;0
27.01.04;421100;427600;418300;425300;0
28.01.04;425500;430200;423400;429800;0
29.01.04;427200;427200;411700;413700;0
30.01.04;413200;417800;413200;417400;0
02.02.04;415700;418500;409200;413900;0
03.02.04;415200;418200;413700;414400;0
04.02.04;414200;416500;413700;416200;0
05.02.04;414600;415500;412700;413300;0
06.02.04;412200;422200;412200;418800;0
09.02.04;419000;422700;419000;422000;0
10.02.04;425500;425700;421600;421600;0
11.02.04;423000;427200;421200;425400;0
12.02.04;425400;428900;425200;428900;0
13.02.04;427900;431200;423200;425500;0
17.02.04;429200;431200;428600;431200;0
18.02.04;430000;431200;427200;427500;0
19.02.04;426200;427300;423300;425000;0
20.02.04;425100;426700;409200;412700;0
23.02.04;414200;415500;410800;414000;0
24.02.04;414200;419700;410800;419500;0
25.02.04;419400;419500;407700;410800;0
26.02.04;410800;412800;405700;410200;0
27.02.04;410300;413100;407000;411500;0
01.03.04;412200;418200;412100;414300;0
02.03.04;414700;416600;405900;408500;0
03.03.04;408200;408600;402900;407400;0
04.03.04;407700;410700;406400;407900;0
05.03.04;407900;416700;407400;416300;0
08.03.04;415900;416400;413500;415600;0
09.03.04;415900;421100;415200;419200;0
10.03.04;418200;419400;412400;415000;0
11.03.04;415000;416200;411900;415700;0
12.03.04;416300;418600;409800;410300;0
15.03.04;410700;415700;410700;414300;0
16.03.04;414300;419400;413900;417300;0
17.03.04;417400;422200;416600;421800;0
18.03.04;422200;429100;421000;426000;0
19.03.04;425900;428300;423800;427400;0
22.03.04;427000;433700;426200;432300;0
23.03.04;432100;435500;430300;434700;0
24.03.04;434500;435000;429600;432100;0
25.03.04;431100;433200;429700;431600;0
26.03.04;430800;438700;429800;436900;0
29.03.04;436600;437600;431300;431800;0
30.03.04;431200;436900;431200;436400;0
31.03.04;435700;442700;435300;442000;0
01.04.04;441900;446700;439200;442500;0
02.04.04;443000;443700;432200;436300;0
05.04.04;435000;436300;428700;430100;0
06.04.04;433200;434500;430300;433600;0
07.04.04;433000;438300;432500;437500;0
08.04.04;438000;438000;433700;434600;0
12.04.04;435800;436800;432700;434800;0
13.04.04;432500;432500;420700;421700;0
14.04.04;419200;422600;413700;414500;0
15.04.04;415700;415700;411200;412400;0
16.04.04;414300;416900;413200;415700;0
19.04.04;419300;419300;414900;415300;0
20.04.04;415000;415000;411500;412400;0
21.04.04;408100;409700;404700;405500;0
22.04.04;405000;408600;404300;408000;0
23.04.04;408600;411200;407300;409800;0
26.04.04;409600;412900;408400;410700;0
27.04.04;410900;413900;410400;413200;0
28.04.04;413500;414100;398100;400000;0
29.04.04;400300;402600;391100;401200;0
30.04.04;402100;405400;400100;401600;0
03.05.04;403000;404100;400200;401600;0
04.05.04;401700;408100;401000;405900;0
05.05.04;406600;409400;404600;407900;0
06.05.04;408200;409000;401100;402500;0
07.05.04;402500;405100;391800;393200;0
10.05.04;393200;393900;385400;392800;0
11.05.04;392800;394300;388700;391300;0
12.05.04;392500;398600;391600;391800;0
13.05.04;391700;393300;387100;389000;0
14.05.04;389100;392000;387300;391200;0
17.05.04;392200;397800;390900;393700;0
18.05.04;393900;394000;389600;390000;0
19.05.04;393100;397600;390200;397100;0
